"Modelo","Clasificación Energética","Consumo Mínimo","Consumo Máximo","Emisiones Mínimo","Emisiones Máximo"
"Alfa Romeo GIULIETTA 1.4 TB 120cv SPORT","","7.9","7.9","176.0","176.0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv B-TECH","","5.7","5.7","147.0","147.0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv GIULIETTA","","5.7","5.7","147.0","147.0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv SPORT","","5.7","5.7","148.0","148.0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv SUPER","","5.7","5.7","147.0","147.0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv TCT GIULIETTA","","5.7","5.7","151.0","151.0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv TCT SPORT","","5.8","5.8","151.0","151.0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv TCT SUPER","","5.7","5.7","151.0","151.0"
"Alfa Romeo Tonale 1,3 GAS PHEV 280 CV SPECIALE Q4","","1.3","1.5","26.0","38.0"
"Alfa Romeo Tonale 1,3 GAS PHEV 280 CV SPECIALE Q4 e-AWD","","1.3","1.5","26.0","38.0"
"Alfa Romeo Tonale 1,3 GAS PHEV 280 CV SPRINT Q4","","1.3","1.5","26.0","38.0"
"Alfa Romeo Tonale 1,3 GAS PHEV 280 CV SPRINT Q4 e-AWD","","1.3","1.5","26.0","38.0"
"Alfa Romeo Tonale 1,3 GAS PHEV 280 CV Ti Q4","","1.3","1.4","26.0","38.0"
"Alfa Romeo Tonale 1,3 GAS PHEV 280 CV Ti Q4 e-AWD","","1.3","1.4","26.0","38.0"
"Alfa Romeo Tonale 1,3 GAS PHEV 280 CV VELOCE Q4","","1.3","1.5","26.0","38.0"
"Alfa Romeo Tonale 1,3 GAS PHEV 280 CV VELOCE Q4 e-AWD","","1.3","1.5","26.0","38.0"
"Alfa Romeo Tonale 1,6 DS 130 CV SPRINT FWD","","5.9","6.0","147.0","127.0"
"Alfa Romeo Tonale 1,6 DS 130 CV SUPER FWD","","5.6","6.0","146.0","154.0"
"Alfa Romeo Tonale 1,6 DS 130 CV Ti FWD","","5.6","6.0","147.0","154.0"
"Alfa Romeo Tonale 1.5 MHEV GASOLINA 130 CV SPRINT FWD","","5.9","6.2","134.0","127.0"
"Alfa Romeo Tonale 1.5 MHEV GASOLINA 130 CV SUPER FWD","","5.9","6.2","134.0","138.0"
"Alfa Romeo Tonale 1.5 MHEV GASOLINA 160 CV Ti FWD","","6.0","6.2","134.0","140.0"
"Alfa Romeo Tonale 1.5 MHEV GASOLINA 160 CV VELOCE FWD","","5.9","6.2","135.0","140.0"
"ALKE ATX 310 E plomo acido","","","","",""
"ALKE ATX 320 E plomo acido","","","","",""
"ALKE ATX 330 E plomo acido","","","","",""
"ALKE ATX 330 ED plomo acido","","","","",""
"ALKE ATX 330 EH plomo acido","","","","",""
"ALKE ATX 330 EHD plomo acido","","","","",""
"ALKE ATX 340 E Litio 10 kwh","","","","",""
"ALKE ATX 340 E Litio 20kwh","","","","",""
"ALKE ATX 340 E plomo acido","","","","",""
"ALKE ATX 340 ED Litio 10 kwh","","","","",""
"ALKE ATX 340 ED Litio 20kwh","","","","",""
"ALKE ATX 340 ED plomo acido","","","","",""
"ALKE ATX 340 EDH Litio 10 kwh","","","","",""
